Zone;Élément;Produit;Année;Unité;Valeur
Nigéria;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;2
Nigéria;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.31
Nigéria;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.1
Norvège;Production;Viande de Volailles;2017;Milliers de tonnes;101
Norvège;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Norvège;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Norvège;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Norvège;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;102
Norvège;Traitement;Viande de Volailles;2017;Milliers de tonnes;1
Norvège;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Norvège;Nourriture;Viande de Volailles;2017;Milliers de tonnes;101
Norvège;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;19.05
Norvège;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;66
Norvège;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.81
Norvège;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.61
Nouvelle-Calédonie;Production;Viande de Volailles;2017;Milliers de tonnes;1
Nouvelle-Calédonie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;9
Nouvelle-Calédonie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-1
Nouvelle-Calédonie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;11
Nouvelle-Calédonie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Nouvelle-Calédonie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Nouvelle-Calédonie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;11
Nouvelle-Calédonie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;38.71
Nouvelle-Calédonie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;136
Nouvelle-Calédonie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;14.05
Nouvelle-Calédonie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.42
Nouvelle-Zélande;Production;Viande de Volailles;2017;Milliers de tonnes;223
Nouvelle-Zélande;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Nouvelle-Zélande;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;32
Nouvelle-Zélande;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;23
Nouvelle-Zélande;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;168
Nouvelle-Zélande;Traitement;Viande de Volailles;2017;Milliers de tonnes;10
Nouvelle-Zélande;Résidus;Viande de Volailles;2017;Milliers de tonnes;-6
Nouvelle-Zélande;Nourriture;Viande de Volailles;2017;Milliers de tonnes;164
Nouvelle-Zélande;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;34.79
Nouvelle-Zélande;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;140
Nouvelle-Zélande;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.02
Nouvelle-Zélande;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.77
Oman;Production;Viande de Volailles;2017;Milliers de tonnes;7
Oman;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;126
Oman;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;2
Oman;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;16
Oman;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;114
Oman;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;13
Oman;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Oman;Nourriture;Viande de Volailles;2017;Milliers de tonnes;101
Oman;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;21.63
Oman;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;73
Oman;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.38
Oman;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.58
Ouganda;Production;Viande de Volailles;2017;Milliers de tonnes;65
Ouganda;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Ouganda;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Ouganda;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Ouganda;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;66
Ouganda;Pertes;Viande de Volailles;2017;Milliers de tonnes;3
Ouganda;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Ouganda;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Ouganda;Nourriture;Viande de Volailles;2017;Milliers de tonnes;62
Ouganda;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.52
Ouganda;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;5
Ouganda;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.51
Ouganda;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.32
Ouzbékistan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;1.96
Ouzbékistan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;6
Ouzbékistan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.63
Ouzbékistan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.4
Pakistan;Production;Viande de Volailles;2017;Milliers de tonnes;1281
Pakistan;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Pakistan;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-3
Pakistan;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Pakistan;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1282
Pakistan;Pertes;Viande de Volailles;2017;Milliers de tonnes;64
Pakistan;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Pakistan;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Pakistan;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Pakistan;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1218
Pakistan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;5.86
Pakistan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;20
Pakistan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.97
Pakistan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.25
Panama;Production;Viande de Volailles;2017;Milliers de tonnes;198
Panama;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;20
Panama;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;25
Panama;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Panama;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;192
Panama;Pertes;Viande de Volailles;2017;Milliers de tonnes;2
Panama;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;51
Panama;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Panama;Nourriture;Viande de Volailles;2017;Milliers de tonnes;139
Panama;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;33.82
Panama;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;117
Panama;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.34
Panama;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.02
Paraguay;Production;Viande de Volailles;2017;Milliers de tonnes;45
Paraguay;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Paraguay;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Paraguay;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Paraguay;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;41
Paraguay;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Paraguay;Nourriture;Viande de Volailles;2017;Milliers de tonnes;41
Paraguay;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;5.99
Paraguay;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;22
Paraguay;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.8
Paraguay;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.61
Pays-Bas;Production;Viande de Volailles;2017;Milliers de tonnes;1100
Pays-Bas;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;608
Pays-Bas;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-82
Pays-Bas;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1418
Pays-Bas;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;372
Pays-Bas;Traitement;Viande de Volailles;2017;Milliers de tonnes;104
Pays-Bas;Résidus;Viande de Volailles;2017;Milliers de tonnes;-78
Pays-Bas;Nourriture;Viande de Volailles;2017;Milliers de tonnes;346
Pays-Bas;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;20.33
Pays-Bas;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;70
Pays-Bas;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.48
Pays-Bas;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.74
Pérou;Production;Viande de Volailles;2017;Milliers de tonnes;1465
Pérou;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;60
Pérou;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Pérou;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1523
Pérou;Pertes;Viande de Volailles;2017;Milliers de tonnes;316
Pérou;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;783
Pérou;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Pérou;Nourriture;Viande de Volailles;2017;Milliers de tonnes;424
Pérou;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;13.47
Pérou;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;62
Pérou;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.71
Pérou;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.72
Philippines;Production;Viande de Volailles;2017;Milliers de tonnes;1272
Philippines;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;249
Philippines;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-3
Philippines;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Philippines;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1521
Philippines;Pertes;Viande de Volailles;2017;Milliers de tonnes;62
Philippines;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Philippines;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Philippines;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Philippines;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1459
Philippines;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;13.87
Philippines;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;48
Philippines;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.65
Philippines;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.11
Pologne;Production;Viande de Volailles;2017;Milliers de tonnes;2351
Pologne;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;55
Pologne;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;225
Pologne;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1025
Pologne;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1156
Pologne;Pertes;Viande de Volailles;2017;Milliers de tonnes;27
Pologne;Traitement;Viande de Volailles;2017;Milliers de tonnes;38
Pologne;Résidus;Viande de Volailles;2017;Milliers de tonnes;-59
Pologne;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1150
Pologne;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;30.3
Pologne;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;107
Pologne;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.14
Pologne;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.18
Polynésie française;Production;Viande de Volailles;2017;Milliers de tonnes;1
Polynésie française;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;15
Polynésie française;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Polynésie française;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Polynésie française;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;15
Polynésie française;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Polynésie française;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;2
Polynésie française;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Polynésie française;Nourriture;Viande de Volailles;2017;Milliers de tonnes;13
Polynésie française;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;47.4
Polynésie française;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;167
Polynésie française;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;16.2
Polynésie française;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.86
Portugal;Production;Viande de Volailles;2017;Milliers de tonnes;361
Portugal;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;82
Portugal;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;74
Portugal;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;44
Portugal;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;325
Portugal;Traitement;Viande de Volailles;2017;Milliers de tonnes;1
Portugal;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;10
Portugal;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Portugal;Nourriture;Viande de Volailles;2017;Milliers de tonnes;315
Portugal;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;30.58
Portugal;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;109
Portugal;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.74
Portugal;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.02
République centrafricaine;Production;Viande de Volailles;2017;Milliers de tonnes;7
